restaurant_id,restaurant_name,area,cuisines,rating,cost_for_two,online_order
3245,A2B - Adyar Ananda Bhavan,Brigade Road,"south indian, fast food, street food",3.9,400.0,1
3246,Le Rock,Brigade Road,"continental, chinese",4.0,2000.0,1
3247,Bangalore Bytes,Brigade Road,"fast food, south indian, biryani",3.5,300.0,1
3248,Milk N Shakes,Brigade Road,beverages,3.7,300.0,1
3249,Siridhanya Upahara Darshini,Brigade Road,south indian,3.4,400.0,1
3250,Hotel Chandrika,Brigade Road,"south indian, north indian, chinese, street food",3.8,400.0,1
3251,Gowdru Hotel,Brigade Road,"south indian, biryani",3.9,400.0,1
3252,Cafe Braqa,Brigade Road,"cafe, italian, continental, beverages",4.0,700.0,1
3253,Sri Srinivas Park Hotel,Brigade Road,"north indian, south indian",,250.0,1
3254,Naachiyar's,Brigade Road,chettinad,3.9,600.0,1
3255,Dindigul Thalappakatti,Brigade Road,"biryani, chinese, north indian, south indian",,800.0,1
3256,Cobaja,Brigade Road,"seafood, south indian, bar food, mangalorean, konkan",4.3,700.0,1
3257,Brownie Heaven,Brigade Road,"desserts, fast food",4.2,300.0,1
3258,Kadamba Foodline,Brigade Road,"chinese, north indian, south indian",3.7,400.0,1
3259,The Bundle Co.,Brigade Road,"burger, continental, italian, beverages",4.4,700.0,1
3260,Tea Break Lounge,Brigade Road,"beverages, fast food",3.3,400.0,1
3261,The Grill House,Brigade Road,"american, mexican, italian, steak",4.1,1200.0,1
3262,Mountain Spice,Brigade Road,"chinese, nepalese, tibetan, momos",3.9,400.0,1
3263,Kabab Nation Corner,Brigade Road,"chinese, arabian, fast food",3.5,500.0,1
3264,Petoo,Brigade Road,"north indian, fast food, street food",3.7,800.0,0
3265,The Grand Taj,Brigade Road,"north indian, chinese",3.2,350.0,1
3266,Kumbakonam Degree Coffee,Brigade Road,"south indian, fast food",3.8,200.0,1
3267,C Sharp Kitchen,Brigade Road,"north indian, chinese, european",3.4,600.0,1
3268,Nossa Goa,Brigade Road,"goan, seafood, konkan, desserts",4.1,1000.0,1
3269,Red Lantern,Brigade Road,"chinese, thai",3.7,700.0,1
3270,ROYCE' Chocolate,Brigade Road,desserts,3.5,1000.0,1
3271,Chung Wah Express,Brigade Road,"chinese, thai, momos, vietnamese",2.8,600.0,1
3272,Ujwal Restaurant,Brigade Road,"seafood, north indian, chinese",3.9,550.0,1
3273,GMT - Gelateria Montecatini Terme,Brigade Road,"desserts, ice cream",4.4,300.0,1
3274,Kettle & Kegs,Brigade Road,"tea, beverages",,200.0,1
3275,Gokul Kuteera,Brigade Road,"north indian, chinese, south indian",3.9,650.0,1
3276,The Souk,Brigade Road,"cafe, mediterranean, italian, pizza, continental",3.7,800.0,1
3277,Caffe Maven,Brigade Road,"chinese, north indian",3.4,300.0,1
3278,Desi Streat,Brigade Road,"south indian, street food",,400.0,1
3279,Bubbles,Brigade Road,cafe,3.7,450.0,1
3280,Popat,Brigade Road,north indian,3.2,300.0,1
3281,Tea Journey,Brigade Road,cafe,3.8,500.0,1
3282,Baba Da Dhaba,Brigade Road,north indian,4.1,650.0,0
3283,Momo Time,Brigade Road,"momos, chinese",,300.0,1
3284,China South,Brigade Road,"chinese, tibetan",,600.0,1
3285,Ging - Royal Orchid Central,Brigade Road,asian,4.3,2000.0,1
3286,Masala Central,Brigade Road,north indian,3.7,300.0,1
3287,Daily Bite,Brigade Road,"desserts, fast food",3.5,250.0,1
3288,Lime Twist,Brigade Road,"fast food, beverages",,150.0,1
3289,All Saints Bakery,Brigade Road,bakery,3.6,200.0,0
3290,Ta'aam,Brigade Road,"north indian, mughlai, arabian, chinese",4.1,750.0,1
3291,Classic Shop,Brigade Road,"juices, beverages",3.3,150.0,1
3292,Coastal Delight,Brigade Road,"seafood, south indian, north indian, mangalorean, chinese",4.1,650.0,1
3293,Little White Kitchen,Brigade Road,"chinese, continental, north indian, italian",3.8,200.0,1
3294,UBQ by Barbeque Nation,Brigade Road,"north indian, bbq, biryani, kebab",3.2,450.0,1
3295,Taipan,Brigade Road,"chinese, momos",3.5,700.0,1
3296,Penta Cafe,Brigade Road,"juices, fast food, beverages",3.5,350.0,1
3297,Ideal Kitchen,Brigade Road,"north indian, chinese, south indian, seafood",3.5,250.0,1
3298,Tibbs Frankie,Brigade Road,"street food, rolls",3.8,200.0,0
3299,Chef Baker's,Brigade Road,"bakery, desserts",,600.0,1
3300,Ghar Ki Rasoi,Brigade Road,"north indian, chinese, italian",3.1,500.0,1
3301,Gelato Italiano,Brigade Road,"ice cream, bakery, desserts",3.0,200.0,1
3302,OCEA HOTEL,Brigade Road,"north indian, chinese, seafood",3.7,800.0,1
3303,Vietnamese Kitchen,Brigade Road,"chinese, vietnamese, momos, thai",4.1,800.0,1
3304,Shadow Kolkata Katti Rolls & Momos,Brigade Road,"rolls, chinese",,250.0,1
3305,L'inoui,Brigade Road,desserts,4.1,400.0,1
3306,Troll,Brigade Road,"desserts, ice cream",3.8,300.0,1
3307,Bhavani Sri,Brigade Road,"andhra, biryani, seafood",3.0,700.0,1
3308,Meaza Ginger Multi Cuisine Restaurant,Brigade Road,"north indian, chinese, south indian, kerala",3.6,550.0,1
3309,Mamma Mexicana,Brigade Road,mexican,2.2,1000.0,1
3310,The Jungle Terrace,Brigade Road,"continental, mexican, lebanese",3.5,600.0,1
3311,Roll Junction,Brigade Road,"fast food, rolls",2.9,150.0,1
3312,Chutney Chang,Brigade Road,"north indian, chinese, bbq",4.2,1500.0,1
3313,Amritsari Kulcha Bite,Brigade Road,north indian,3.9,150.0,1
3314,Delices,Brigade Road,"bakery, desserts",3.1,400.0,1
3315,Meenu Oota Da Maane,Brigade Road,"seafood, mangalorean, chinese",3.2,700.0,1
3316,Gobble Up Churros Cafe,Brigade Road,"beverages, cafe, desserts, spanish, bakery",3.8,400.0,1
3317,Tempura Restaurant,Brigade Road,"japanese, chinese, tibetan, momos",3.9,500.0,0
3318,Choi Choi Momos,Brigade Road,"chinese, fast food, momos",3.8,300.0,0
3319,Shalimar,Brigade Road,"north indian, chinese, seafood",4.0,700.0,1
3320,Deshi Fusion Pizza,Brigade Road,"pizza, chinese, rolls",3.3,750.0,1
3321,Indira Darshini,Brigade Road,"south indian, chinese",3.6,200.0,1
3322,Aagaman Veg,Brigade Road,"north indian, chinese, south indian",4.0,900.0,1
3323,Salt Mango Tree,Brigade Road,kerala,4.1,800.0,1
3324,MISU,Brigade Road,"asian, japanese, korean, indonesian, malaysian, singaporean",4.6,1700.0,1
3325,RockSalt,Brigade Road,modern indian,4.4,1900.0,1
3326,The Rice Bowl,Brigade Road,"chinese, momos",4.3,1300.0,1
3327,South Inn,Brigade Road,south indian,3.1,150.0,1
3328,Pathy's Kitchen,Brigade Road,andhra,3.5,500.0,1
3329,Happy Fillings,Brigade Road,chinese,3.4,300.0,1
3330,Rotti Mane,Brigade Road,south indian,3.4,200.0,1
3331,Shezan,Brigade Road,"chinese, continental, north indian, mughlai, steak",4.1,600.0,1
3332,Omleterian,Brigade Road,"american, continental",,200.0,1
3333,Oye Amritsar,Brigade Road,north indian,4.1,1000.0,1
3334,Kanchanjunga Kitchen - The Flavour of Hills,Brigade Road,"chinese, nepalese, tibetan, momos",,300.0,1
3335,Croons,Brigade Road,desserts,3.8,350.0,0
3336,MiniMelts,Brigade Road,"ice cream, desserts",3.9,200.0,0
3337,Tandoor,Brigade Road,north indian,3.9,2100.0,1
3338,Rolls Corner,Brigade Road,"chinese, fast food",,300.0,0
3339,Feast India Co.,Brigade Road,"awadhi, bengali, north indian",4.2,1500.0,1
3340,Hotel Green Tara,Brigade Road,"chinese, tibetan, momos",3.9,500.0,0
3341,Oven Lovin',Brigade Road,"desserts, bakery",,300.0,0
3342,The Biere Club,Brigade Road,"continental, bbq, finger food",4.3,1700.0,1
3343,Amber Rush Express,Brigade Road,"italian, continental, chinese",,600.0,1
3344,Bangalore Mandarin,Brigade Road,"chinese, seafood",4.2,1100.0,1
3345,Rolls On Wheels,Brigade Road,"fast food, rolls, momos",3.5,300.0,0
3346,Mahesh Lunch Home,Brigade Road,"seafood, mangalorean, north indian, chinese",4.1,1400.0,1
3347,Bheema's,Brigade Road,andhra,4.0,650.0,1
3348,Mount Blue,Brigade Road,"bakery, fast food",,300.0,0
3349,Hatti Punjab Di,Brigade Road,north indian,3.4,450.0,0
3350,Brigade Paradise Hotel,Brigade Road,"chinese, fast food, rolls",,400.0,0
3351,Juice Magic,Brigade Road,"juices, beverages",,100.0,0
3352,Dine In,Brigade Road,"kerala, south indian, north indian, chinese",3.6,400.0,0
3353,Chung Wah,Brigade Road,"chinese, thai, momos, vietnamese",4.0,1000.0,1
3354,Mad Over Biryani,Brigade Road,"biryani, north indian",2.9,600.0,1
3355,Danny Lambas Punjabi Dhaba,Brigade Road,"north indian, chinese, biryani",3.5,600.0,1
3356,Shiv Sager,Brigade Road,"south indian, north indian, chinese",3.0,200.0,0
3357,Bombay Kulfi,Brigade Road,"desserts, ice cream",,150.0,0
3358,The Charcoal Factory,Brigade Road,"burger, pizza, momos",4.1,600.0,1
3359,Chung's Chinese Corner,Brigade Road,chinese,3.3,700.0,1
3360,Kenny's Restaurant,Brigade Road,"chinese, north indian",3.6,450.0,1
3361,Wat-a-Biryani,Brigade Road,biryani,,500.0,1
3362,Fat Buddha,Brigade Road,"chinese, thai",4.0,1000.0,1
3363,Instant Noodle Doodle,Brigade Road,fast food,,200.0,1
3364,Teppan Japanese Grill & Sushi Bar,Brigade Road,japanese,4.3,2000.0,1
3365,New Prashanth Hotel,Brigade Road,"south indian, biryani, chinese, north indian",3.7,750.0,1
3366,Midnight Eats,Brigade Road,"north indian, chinese",3.0,500.0,1
3367,The Only Place,Brigade Road,"italian, american, steak, continental, bbq, salad",4.2,1000.0,1
3368,Anupam's Coast II Coast,Brigade Road,"seafood, mangalorean, north indian, chinese",4.1,1400.0,1
3369,BabaYaga's,Brigade Road,"american, finger food",4.1,1500.0,1
3370,Goodness! Beverages,Brigade Road,beverages,,250.0,1
3371,Venkateshwara Foods,Brigade Road,"street food, south indian",3.0,400.0,1
3372,Ramana's,Brigade Road,"north indian, chinese, healthy food",4.0,850.0,1
3373,BIB-Breakfast In The Box,Brigade Road,"american, continental",,600.0,1
3374,Arabian Tea,Brigade Road,"tea, fast food",,100.0,1
3375,McLeans Italian Pizzeria,Brigade Road,"american, pizza",3.4,500.0,1
3376,The Konkan - Seafood Restaurant,Brigade Road,"seafood, konkan, mangalorean",4.4,850.0,1
3377,Hotel Tom's Restaurant,Brigade Road,"mangalorean, seafood, chinese, north indian",4.4,1000.0,1
3378,The Bong,Brigade Road,"bengali, north indian",3.1,300.0,1
3379,Hit And Run,Brigade Road,"tibetan, chinese",,300.0,1
3380,Delhi Food Factory,Brigade Road,north indian,,500.0,1
3381,Fujan,Brigade Road,"chinese, thai, seafood",3.6,600.0,1
3382,Forum Bakes & Cafe,Brigade Road,"bakery, fast food",,200.0,1
3383,Raaga,Brigade Road,"north indian, chinese, continental",3.8,1200.0,1
3384,The Food Dude,Brigade Road,"fast food, burger, sandwich, pizza",4.0,300.0,1
3385,Lazio Steaks & More,Brigade Road,"continental, chinese, steak",3.9,1000.0,1
3386,The Humming Tree,Brigade Road,"fast food, european",4.0,1400.0,1
3387,Woodstok,Brigade Road,"continental, italian, steak, american",4.1,1400.0,1
3388,ASEAN - On The Edge,Brigade Road,"asian, thai",4.4,1800.0,1
3389,Chung Shan Chinese Restaurant,Brigade Road,"chinese, momos",3.7,500.0,1
3390,Monsoon Express,Brigade Road,"continental, thai, north indian",3.4,1600.0,1
3391,Friends Night Kitchen,Brigade Road,"italian, pizza",3.8,400.0,1
3392,Navab's,Brigade Road,mughlai,3.6,600.0,1
3393,Marathi Biriyani House,Brigade Road,"south indian, biryani",3.3,300.0,1
3394,Retro Lounge Bar,Brigade Road,"north indian, chinese",3.8,1400.0,0
3395,Kick Out the Jams,Brigade Road,"burger, american, italian",4.0,350.0,1
3396,Xian,Brigade Road,"chinese, thai",3.8,800.0,1
3397,Kulfi Point,Brigade Road,desserts,3.4,150.0,0
3398,8 Slice,Brigade Road,pizza,3.7,600.0,1
3399,Crescent Avenue - Hotel Bangalore International,Brigade Road,"north indian, continental, chinese, asian, thai",3.6,1400.0,1
3400,Five Senses,Brigade Road,"continental, north indian, fast food",,500.0,1
3401,New Kudla Family Resturant,Brigade Road,"north indian, chinese",3.2,450.0,1
3402,Mummy Dhaba,Brigade Road,north indian,3.2,300.0,1
3403,Rajeev Bakery & Juice,Brigade Road,"fast food, desserts, bakery",,150.0,1
3404,Benjarong,Brigade Road,"thai, asian",4.2,1800.0,1
3405,Midnight Hunger Solutions 24/7,Brigade Road,"north indian, mughlai, chinese",2.1,500.0,1
3406,Ente Keralam,Brigade Road,"kerala, seafood",4.0,1300.0,1
3407,Donne Biryani Mane,Brigade Road,biryani,3.2,300.0,1
3408,Nagarjuna,Brigade Road,"andhra, biryani",4.3,800.0,0
3409,Sunny's,Brigade Road,"european, italian, seafood, continental",4.1,2100.0,0
3410,Little Chef,Brigade Road,chinese,4.0,550.0,0
3411,Rawal Jalebi,Brigade Road,desserts,3.5,100.0,1
3412,Gundappa Donne Biryani,Brigade Road,biryani,3.7,300.0,0
3413,Tandoori Platter,Brigade Road,north indian,,450.0,0
3414,Nandhini Paradise,Brigade Road,"andhra, chinese, north indian",3.6,800.0,0
3415,Aathithya,Brigade Road,"north indian, continental, chinese",3.1,1100.0,0
3416,Nagashree's,Brigade Road,"south indian, north indian, fast food",2.9,550.0,0
3417,Prawn Crunch,Brigade Road,"seafood, fast food",,400.0,0
3418,Express Food Delivery,Brigade Road,"north indian, chinese",2.8,500.0,0
3419,AcciaRolee,Brigade Road,healthy food,,500.0,0
3420,Gowdara Naati Mane,Brigade Road,"south indian, biryani, mangalorean",3.4,500.0,0
3421,InBento,Brigade Road,japanese,,900.0,0
3422,Bangalore Biriyani,Brigade Road,"biryani, kebab",,250.0,0
3423,Toledo Home Cafe,Brigade Road,biryani,,400.0,0
3424,Kamat's Palate Korner,Brigade Road,"north indian, chinese",4.1,600.0,0
3425,Bhagini Icon Boutique Hotel,Brigade Road,"south indian, north indian, continental",3.1,600.0,1
3426,Armani Kabab Centre,Brigade Road,"north indian, fast food",,300.0,1
3427,R.K Caterers,Brigade Road,north indian,,350.0,1
3428,Ghar Ki Rasoi,Brigade Road,"north indian, south indian",,300.0,1
3429,Kaulige Millet Corner,Brigade Road,"healthy food, south indian",4.0,300.0,1
3430,The Chola,Brigade Road,"biryani, chinese, fast food, kebab",,200.0,1
3431,Ice & Spice,Brigade Road,"continental, pizza, fast food",3.0,650.0,1
3432,Homemade Food,Brigade Road,south indian,3.8,200.0,1
3433,In Wok,Brigade Road,chinese,3.6,500.0,1
3434,Aromas Of South,Brigade Road,south indian,3.7,1000.0,1
3435,Allana Kabab,Brigade Road,north indian,3.3,200.0,1
3436,Home Treat,Brigade Road,north indian,3.1,150.0,1
3437,Vasavi Bangarpet Chats,Brigade Road,street food,,150.0,1
3438,Best Tea Cafe,Brigade Road,cafe,,400.0,1
3439,Manjit Da Dhaba,Brigade Road,north indian,4.3,300.0,1
3440,Halli Mane,Brigade Road,south indian,3.2,300.0,1
3441,Taj Hotel,Brigade Road,"north indian, chinese",3.7,550.0,1
3442,Foody's,Brigade Road,"north indian, south indian",3.8,250.0,1
3443,Masala Oota,Brigade Road,"south indian, biryani",3.6,500.0,1
3444,Kadai Crust - Amma Veetu Samayal,Brigade Road,"chettinad, south indian, biryani",3.8,700.0,1
3445,Juice Shop,Brigade Road,"street food, beverages",3.3,200.0,1
3446,Fava,Brigade Road,"healthy food, mediterranean, desserts, italian, pizza, salad, kebab",4.4,1200.0,0
3447,Copacabana Pub,Brigade Road,"mexican, north indian, continental",,1500.0,0
3448,Amber Rush Restobar,Brigade Road,"continental, chinese, fast food",4.1,1000.0,0
3449,Bootlegger,Brigade Road,"continental, steak",4.1,1200.0,0
3450,ThrowBack - Pub & Dine,Brigade Road,"italian, north indian, continental",3.9,1000.0,0
3451,Shaken & Stirred,Brigade Road,"continental, north indian, chinese",3.9,1500.0,1
3452,Ambur Biryani,Brigade Road,"biryani, kebab",,300.0,1
3453,Sri Ayodhya Veg,Brigade Road,"south indian, north indian, chinese",3.6,300.0,1
3454,Hotel Fine,Brigade Road,"north indian, chinese",3.5,450.0,1
3455,Banashankri Donne Biriyani,Brigade Road,"biryani, fast food",,300.0,1
3456,Hyderabad Biryaani House,Brigade Road,"biryani, north indian, chinese",4.3,550.0,0
3457,The Bangalore Cafe,Brigade Road,"modern indian, north indian, pizza, continental, beverages",4.1,800.0,0
3458,Sakae Japanese Restaurant,Brigade Road,japanese,4.3,1400.0,0
3459,Green Onion,Brigade Road,chinese,4.3,550.0,0
3460,Art of Delight,Brigade Road,"ice cream, desserts, beverages",4.4,400.0,0
3461,Khazana Food Paradise,Brigade Road,"north indian, biryani",4.1,400.0,0
3462,Mandarin Box,Brigade Road,chinese,3.9,500.0,0
3463,Pashto,Brigade Road,"north indian, mughlai, afghan",4.1,800.0,0
3464,Somilan Steak House,Brigade Road,"north eastern, asian, naga, steak, momos",4.3,800.0,0
3465,IceBreakers,Brigade Road,"desserts, ice cream",4.3,400.0,0
3466,Juice Junction,Brigade Road,"juices, fast food",4.0,150.0,0
3467,Konark Vegetarian Restaurant,Brigade Road,"north indian, chinese, continental, south indian",3.9,600.0,0
3468,Sugarberryz Cakery,Brigade Road,"bakery, desserts",3.9,1200.0,0
3469,The Biryani Paradise,Brigade Road,"biryani, south indian",3.8,350.0,0
3470,Stars 'N' Stripes,Brigade Road,"north indian, chinese, fast food",2.7,500.0,0
3471,Juicemaker,Brigade Road,"beverages, fast food",3.8,400.0,0
3472,New Prashanth Naati Style,Brigade Road,"south indian, biryani",3.8,400.0,0
3473,California Burrito,Brigade Road,"mexican, fast food",4.0,400.0,0
3474,Mel's Korner,Brigade Road,fast food,3.8,500.0,0
3475,Iyengars' Bakery,Brigade Road,bakery,3.4,200.0,0
3476,Sidewalk Cafe - Nahar's Heritage Hotel,Brigade Road,"italian, fast food",3.9,800.0,0
3477,Mojo Pizza - 2X Toppings,Brigade Road,pizza,4.3,600.0,0
3478,Halli Oota,Brigade Road,"south indian, biryani",3.3,450.0,0
3479,Roll King,Brigade Road,"rolls, fast food, beverages, desserts",,150.0,0
3480,Pop'z Kitchen,Brigade Road,bakery,3.7,250.0,0
3481,New Udupi Upahar,Brigade Road,"south indian, north indian, chinese",,300.0,0
3482,Chocolate Junction,Brigade Road,desserts,3.8,200.0,0
3483,Lassi House,Brigade Road,"beverages, desserts",,150.0,0
3484,Aishwarya Uphar,Brigade Road,"south indian, north indian",,150.0,0
3485,Ultra Biriyani Paradise,Brigade Road,biryani,3.3,300.0,0
3486,Khally Wally,Brigade Road,"biryani, kebab",,250.0,0
3487,Stir Fry,Brigade Road,"chinese, momos",4.0,500.0,0
3488,Natural Ice Cream,Brigade Road,"ice cream, desserts",4.2,150.0,0
3489,New Arya Bhavan,Brigade Road,"street food, beverages, north indian",3.1,300.0,0
3490,AM Biryani Junction,Brigade Road,"north indian, chinese, biryani",,300.0,0
3491,Kabab and Biryani Centre,Brigade Road,"north indian, fast food",,300.0,0
3492,Chocolate Philosophy,Brigade Road,desserts,,500.0,0
3493,Sandhya Sagar,Brigade Road,"north indian, chinese, south indian",,300.0,0
3494,Aruba's Lucknow Sheermal House,Brigade Road,"lucknowi, kebab, rolls",,400.0,0
3495,Cake My Day,Brigade Road,desserts,,450.0,0
3496,Shilpa Vegetarian Restaurant,Brigade Road,"south indian, north indian, chinese",,350.0,0
3497,Pappu BC,Brigade Road,"north indian, biryani",,300.0,0
3498,Chaat Chatore,Brigade Road,"fast food, street food",,150.0,0
3499,AAlvina Restaurant,Brigade Road,"north indian, south indian, chinese",,400.0,0
3500,Mughals Restaurant,Brigade Road,"mughlai, north indian, chinese, biryani, seafood",3.2,550.0,0
3501,Sri Krishna Foodline,Brigade Road,north indian,3.3,100.0,0
3502,Indy's Comfort Food,Brigade Road,"north indian, beverages, fast food",4.1,300.0,0
3503,Just Baked,Brigade Road,"bakery, desserts",,400.0,0
3504,Ambur Hot Dum Biriyani,Brigade Road,biryani,,250.0,0
3505,Sri Sai Sagar Food,Brigade Road,"street food, fast food, north indian",,300.0,0
3506,La Mirch,Brigade Road,"north indian, kashmiri",,400.0,0
3507,FixMyNutrition,Brigade Road,"salad, asian, continental, healthy food",,500.0,0
3508,The Nourished Kitchen,Brigade Road,"asian, continental, healthy food",,400.0,0
3509,Night Kitchen,Brigade Road,"north indian, fast food, chinese",,600.0,0
3510,Lazeez Khana,Brigade Road,"arabian, north indian, fast food",,300.0,0
3511,21 Corner Haus Cafe,Brigade Road,"north indian, chinese, biryani",,300.0,0
3512,The Taste Adda,Brigade Road,"north indian, fast food, beverages",,200.0,0
3513,Lassi Corner,Brigade Road,"beverages, desserts",,300.0,1
3514,Tasty Treats,Brigade Road,"south indian, chinese, fast food",,350.0,0
3515,Agnihotri Cuisines,Brigade Road,"chinese, north indian, fast food",,500.0,0
3516,Chaithanya Andhra Style Family Restaurant,Brigade Road,"andhra, north indian, chinese",3.2,600.0,0
3517,The Sugar Therapy,Brigade Road,"desserts, bakery",3.8,500.0,0
3518,Al Sadique Restaurant,Brigade Road,"mughlai, north indian, street food",3.5,350.0,0
3519,Shake N Snack,Brigade Road,"beverages, fast food",3.6,200.0,0
3520,Backyard,Brigade Road,"continental, south indian, fast food",,400.0,0
3521,New Kohinoor Hotel,Brigade Road,north indian,3.2,450.0,0
3522,Magic Biryani,Brigade Road,"biryani, kebab",,150.0,0
3523,RR Catering,Brigade Road,"north indian, chinese, biryani",3.4,350.0,0
3524,Belgian Waffle,Brigade Road,desserts,,250.0,0
3525,Ambur Hot Dum Biryani,Brigade Road,"biryani, kebab",3.1,250.0,0
